stop_name,vehicle_type,route_nr,route_name
Osvegen,700,107,Fortunalia via Reppe-Vikåsen
Osvegen,700,211,Charlottenlund vgs
Osvegen,700,41,Reppe
Osvegen,700,41,Ranheim
Osvegen,700,41,Ranheim idrettsplass
Othilienborg,700,115,Steinan via Risvollan
Othilienborg,700,22,Tyholt via Othilienborg-sentrum
Othilienborg,700,22,Vestlia via sentrum-Othilienborg
Paul Skolemesters veg,700,103,Sjetnmarka via Kroppanmarka
Paul Skolemesters veg,700,10,Sæterbakken via sentrum
Paul Skolemesters veg,700,10,Sjetnmarka via Strindheim
Paul Skolemesters veg,700,10,Sjetnmarka
Paul Skolemesters veg,700,24,Trondheim S via Okstad østre
Paul Skolemesters veg,700,24,Trondheim S
Paul Skolemesters veg,700,24,Sjetnmarka via Kroppanm.-Okstad
Paul Skolemesters veg,700,45,Sjetnmarka via Tillerringen
Paul Skolemesters veg,700,45,Sjetnmarka
Peder Morsets veg,700,111,Tiller
Peder Morsets veg,700,1,Kattem via Strindheim-sentrum
Peder Morsets veg,700,1,Ranheim via Tiller-sentrum
Peder Morsets veg,700,50,Sandmoen via Saupstad-Heimdal
Peder Morsets veg,700,50,Sverresborg via Flatåsen-Byåsen
Persaunet leir,700,22,Tyholt via Othilienborg-sentrum
Persaunet leir,700,22,Vestlia via sentrum-Othilienborg
Perstu,700,210,Lauglo
Perstu,700,217,Lund
Perstu,700,78,Spongdal via Ringvål
Perstu,700,78,Spongdal via Mebygda
Perstu,700,78,Heimdal via Mebygda
Piene Mølle,700,4101,Fannrem stasjon via fv. 800
Piene Mølle,700,4101,Trondheim S via fv. 800
Piene Mølle,700,410,Orkanger via fv. 800 og Grønnøra
Piene Mølle,700,410,Orkanger skysst. via fv. 800
Piene Mølle,700,410,Fannrem via fv. 800 og Orkanger
Piene Mølle,700,410,Trondheim S via fv. 800
Piene Mølle,700,410,Trondheim S via fv. 800 og Oti
Piene Mølle,700,410,Fannrem via fv.800 og AMFI Oti
Piene Mølle,700,410,Trondheim S
Piene Mølle,700,410,Follo via Orkanger via fv. 800
Piene Mølle,700,410,Orkanger via Skaun u.skole
Piene Mølle,700,5109,Skaun u.skole via Buvik skole
Piene Mølle,700,5109,Sandvika
Piene Mølle,700,5109,Lereggen
Pirbadet,700,21,Trolla via sentrum - Ila
Pirbadet,700,21,Pirbadet via Ila-sentrum
Pirbadet,700,21,Pirbadet
Pirbadet,700,21,Ilsvika
Pirbadet,700,21,Ilsvika via sentrum
Pirbadet,700,21,Pirbadet via sentrum
Pirbadet,700,23,Sandmoen via St. Olavs H-Byåsen
Pirbadet,700,23,Pirbadet
Pirbadet,700,28,Ilsvika via Singsaker
Pirbadet,700,28,Pirbadet via Singsaker
Planetringen,700,79,Vikhammeråsen
Planetringen,700,79,Strindheim via Vikelvveien
Planetringen,700,79,Vikhammeråsen via Dyre Halses gt
Planetringen,700,79,Sluppen via Gildheim-Dyre H. gt.
Planetringen,700,79,Lerkendal via Gildheim-Dyre H.
Planetringen,700,79,Strindheim via Nedre Humlehaugen
Presthus,700,107,Fortunalia via Reppe-Vikåsen
Presthus,700,116,Stjørdal via Strindh.-Hommelvik
Presthus,700,211,Charlottenlund vgs
Presthus,700,25,Hurtigbåtterm. via Singsaker
Presthus,700,25,Vikåsen via Singsaker
Presthus,700,54,Sandmoen via Lade-sentrum
Presthus,700,70,Strindheim via Hommelvik
Presthus,700,70,Strindheim
Presthus,700,70,Stjørdal via Hommelvik
Presthus,700,70,Hommelvik
Presthus,700,70,Stjørdal via Strindh.-Hommelvik
Presthus,700,70,Marienborg via Hommelvik-Strindh
Presthus,700,70,Marienborg via Strindh.-sentrum
Presthus,700,70,Marienborg
Presthusaunet,700,102,Jakobsli via Valentinlyst
Presthusaunet,700,14,Strindheim via Brundalen
Presthusaunet,700,14,Lerkendal via Brundalen
Presthusaunet,700,14,A Strindheim via Jakobsli
Presthusaunet,700,14,Tempe via Brundalen/Jakobsli
Presthusaunet,700,14,A Tempe via Jakobsli
Prinsens gate,700,103,Sjetnmarka via Kroppanmarka
Prinsens gate,700,109,Lundåsen via Bjørndalen-Kattem
Prinsens gate,700,109,Lundåsen
Prinsens gate,700,10,Ratesvingen via Strindheim
Prinsens gate,700,10,Sæterbakken via sentrum
Prinsens gate,700,10,Rate via Strindheim
Prinsens gate,700,10,Sjetnmarka via Strindheim
Prinsens gate,700,10,Vikåsen via sentrum-Strindheim
Prinsens gate,700,10,Sjetnmarka
Prinsens gate,700,10,Rate
Prinsens gate,700,111,Tiller
Prinsens gate,700,12,Marienborg via Strindh.-sentrum
Prinsens gate,700,12,Dragvoll via Strindheim
Prinsens gate,700,12,Øya via Strindh.-sentrum
Prinsens gate,700,1,Kattem via Strindheim-sentrum
Prinsens gate,700,1,Ranheim via Tiller-sentrum
Prinsens gate,700,1,Tillerterminalen via sentrum
Prinsens gate,700,1,Strindheim via sentrum
Prinsens gate,700,20,Romolslia via Strindh.-Ladeham.
Prinsens gate,700,20,Grillstad via Sluppen-Ladehammeren
Prinsens gate,700,20,Grillstad via Tempeveien-Ladeham.
Prinsens gate,700,21,Pirbadet via Ila-sentrum
Prinsens gate,700,21,Pirbadet
Prinsens gate,700,21,Pirbadet via sentrum
Prinsens gate,700,22,Tyholt via Othilienborg-sentrum
Prinsens gate,700,22,Vestlia via sentrum-Othilienborg
Prinsens gate,700,23,Sandmoen via St. Olavs H-Byåsen
Prinsens gate,700,23,Pirbadet
Prinsens gate,700,24,Trondheim S via Okstad østre
Prinsens gate,700,24,Trondheim S via Kroppanmarka
Prinsens gate,700,24,Trondheim S
Prinsens gate,700,24,Okstad via Kroppanmarka
Prinsens gate,700,24,Sjetnmarka via Kroppanm.-Okstad
Prinsens gate,700,24,City Syd via Kroppanm.-Okstad
Prinsens gate,700,24,City Syd via Kroppanmarka
Prinsens gate,700,25,Hurtigbåtterm. via Singsaker
Prinsens gate,700,25,Vikåsen via Singsaker
Prinsens gate,700,2,Lund via Lade-sentrum-Kolstad
Prinsens gate,700,2,Strindheim via Kolstad-sentrum
Prinsens gate,700,2,Husebytunet via sentrum
Prinsens gate,700,2,Midteggen via sentrum
Prinsens gate,700,2,Strindheim via sentrum-Lade
Prinsens gate,700,54,Sandmoen via Lade-sentrum
Prinsens gate,700,70,Stjørdal via Strindh.-Hommelvik
Prinsens gate,700,70,Marienborg via Hommelvik-Strindh
Prinsens gate,700,70,Marienborg via Strindh.-sentrum
Prinsens gate,700,70,Marienborg
Prinsens gate,700,70,E Marienborg via Hommelvik-E6
Prinsens gate,700,70,B Marienborg via Dyre Halses gt.
Prinsens gate,700,70,D Hommelvik via Dyre Halses gt.
Prinsens gate,700,71,Dora via Klettkrysset-Tiller
Prinsens gate,700,71,Brekkåsen via Tillerterm.-Melhus
Prinsens gate,700,71,Dora via Klettkrysset-E6
Prinsens gate,700,71,71E Dora ekspress
Prinsens gate,700,71,Brekkåsen
Prinsens gate,700,71,Melhus
Prinsens gate,700,72,Trondheim S
Prinsens gate,700,75,Trondheim S via Spongdalsvegen
Prinsens gate,700,75,Trondheim S via Rye skole
Prinsens gate,700,76,Trondheim S via Hangerslettvegen
Prinsens gate,700,79,Vikhammeråsen via Dyre Halses gt
Prinsens gate,700,79,Sluppen via Gildheim-Dyre H. gt.
Prinsens gate,700,79,Lerkendal via Gildheim-Dyre H.
Ramstad,700,10,Ratesvingen via Strindheim
Ramstad,700,10,Sæterbakken via sentrum
Ramstad,700,10,Rate via Strindheim
Ramstad,700,10,Sjetnmarka via Strindheim
Ramstad,700,10,Vikåsen via sentrum-Strindheim
Ramstad,700,10,Sjetnmarka
Ramstad,700,10,Rate
Ramstad,700,113,Granåslia via Moholt
Randlia,700,74,Flatjord
Randlia,700,74,Spillebakken
Randlia,700,74,Tempe
Ranheim,700,106,Værestrøa via Lade
Ranheim,700,1,Kattem via Strindheim-sentrum
Ranheim,700,1,Ranheim via Tiller-sentrum
Ranheim,700,201,Vikåsen
Ranheim,700,201,Grillstadkleiva via Værestrøa
Ranheim,700,201,Grilstadkleiva
Ranheim,700,41,Reppe
Ranheim,700,41,Ranheim
Ranheim,700,41,Ranheim idrettsplass
Ranheim,700,44,Værestrøa
Ranheim,700,44,Ranheim
Ranheim,700,44,Grillstad
Ranheim,700,54,Sandmoen via Lade-sentrum
Ranheim fabrikker,700,107,Fortunalia via Reppe-Vikåsen
Ranheim fabrikker,700,116,Stjørdal via Strindh.-Hommelvik
Ranheim fabrikker,700,211,Charlottenlund vgs
Ranheim fabrikker,700,25,Hurtigbåtterm. via Singsaker
Ranheim fabrikker,700,25,Vikåsen via Singsaker
Ranheim fabrikker,700,41,Reppe
Ranheim fabrikker,700,41,Ranheim
Ranheim fabrikker,700,41,Ranheim idrettsplass
Ranheim fabrikker,700,54,Sandmoen via Lade-sentrum
Ranheim fabrikker,700,70,Strindheim via Hommelvik
Ranheim fabrikker,700,70,Strindheim
Ranheim fabrikker,700,70,Stjørdal via Hommelvik
Ranheim fabrikker,700,70,Hommelvik
Ranheim fabrikker,700,70,Stjørdal via Strindh.-Hommelvik
Ranheim fabrikker,700,70,Marienborg via Hommelvik-Strindh
Ranheim fabrikker,700,70,Marienborg via Strindh.-sentrum
Ranheim fabrikker,700,70,Marienborg
Ranheim fabrikker,700,70,D Hommelvik via Dyre Halses gt.
Ranheim fabrikker,700,79,Vikhammeråsen
Ranheim fabrikker,700,79,Vikhammeråsen via Dyre Halses gt
Ranheim fabrikker E6,700,311,Stjørdal stasjon
Ranheim fabrikker E6,700,311,Fosslia fjell. via Stjørdal st.
Ranheim fabrikker E6,700,311,Stjørdal
Ranheim fabrikker E6,700,311,Stjørdal st. via Hommelvik
Ranheim fabrikker E6,700,311,Stjørdal via Trh. lufthavn
Ranheim fabrikker E6,700,430,Selbu skysstasjon
Ranheim fabrikker E6,700,430,Selbu skysstasjon via Geving
Ranheim fabrikker E6,700,430,Væktarstua via Geving
Ranheim fabrikker E6,700,430,Væktarstua
Ranheim idrettsplass,700,106,Værestrøa via Lade
Ranheim idrettsplass,700,1,Kattem via Strindheim-sentrum
Ranheim idrettsplass,700,1,Ranheim via Tiller-sentrum
Ranheim idrettsplass,700,201,Vikåsen
Ranheim idrettsplass,700,201,Grillstadkleiva via Værestrøa
Ranheim idrettsplass,700,201,Grilstadkleiva
Ranheim idrettsplass,700,41,Reppe
Ranheim idrettsplass,700,41,Ranheim idrettsplass
Ranheim idrettsplass,700,44,Værestrøa
Ranheim idrettsplass,700,44,Ranheim
Ranheim idrettsplass,700,44,Grillstad
Ranheim idrettsplass,700,54,Sandmoen via Lade-sentrum
Rate,700,10,Rate via Strindheim
Rate,700,10,Sæterbakken via sentrum
Rate,700,10,Vikåsen via sentrum-Strindheim
Rate,700,10,Rate
Ratesvingen,700,10,Ratesvingen via Strindheim
Ratesvingen,700,10,Sæterbakken via sentrum
Ratesvingen,700,10,Rate via Strindheim
Ratesvingen,700,10,Vikåsen via sentrum-Strindheim
Ratesvingen,700,10,Rate
Reppe snuplass,700,107,Fortunalia via Reppe-Vikåsen
Reppe snuplass,700,211,Charlottenlund vgs
Reppe snuplass,700,41,Reppe
Reppe snuplass,700,41,Ranheim
Reppe snuplass,700,41,Ranheim idrettsplass
Reppevegen,700,107,Fortunalia via Reppe-Vikåsen
Reppevegen,700,211,Charlottenlund vgs
Reppevegen,700,25,Hurtigbåtterm. via Singsaker
Reppevegen,700,25,Vikåsen via Singsaker
Reppevegen,700,41,Reppe
Reppevegen,700,41,Ranheim
Reppevegen,700,41,Ranheim idrettsplass
Reppevegen,700,54,Sandmoen via Lade-sentrum
Ringve museum,700,106,Værestrøa via Lade
Ringve museum,700,13,Havstad via Lerkendal
Ringve museum,700,13,Østmarka
Ringve museum,700,20,Romolslia via Strindh.-Ladeham.
Ringve museum,700,20,Grillstad via Sluppen-Ladehammeren
Ringve museum,700,20,Grillstad via Tempeveien-Ladeham.
Ringve museum,700,54,Sandmoen via Lade-sentrum
Ringve skole,700,106,Værestrøa via Lade
Ringve skole,700,15,Torgård via Nidarvoll-Tiller
Ringve skole,700,15,Østmarka via Tillerring-Strindh.
Ringve skole,700,15,Østmarka via Nidarvoll-Strindh.
Ringve skole,700,15,Torgård via Strindheim-Nidarvoll
Ringve skole,700,20,Romolslia via Strindh.-Ladeham.
Ringve skole,700,20,Grillstad via Sluppen-Ladehammeren
Ringve skole,700,20,Grillstad via Tempeveien-Ladeham.
Ringve skole,700,54,Sandmoen via Lade-sentrum
Ringvål,700,215,Nypvang skole
Ringvål,700,215,Fjøsvollan via Ringvål
Ringvål,700,215,Lauglo
Ringvål,700,78,Spongdal via Ringvål
Ringvål,700,78,Ringvål
Ringvål,700,78,Heimdal
Ringvål grind,700,215,Nypvang skole
Ringvål grind,700,215,Fjøsvollan via Ringvål
Ringvål grind,700,215,Fjøsvollan
Ringvål grind,700,215,Lauglo
Ringvål grind,700,217,Lund
Ringvål grind,700,78,Spongdal via Ringvål
